,0,1,2,3,4,5,6,7,8,9,10,11,12,13
557,5,0.0,8.0,3.0,1.0,7.0,4.0,1,1,0.0,0.0,55.0,0.0,0
558,5,0.0,6.0,3.0,0.0,7.0,0.0,1,1,0.0,0.0,40.0,16.0,0
559,4,0.0,9.0,1.0,1.0,7.0,5.0,1,1,0.0,0.0,40.0,0.0,0
560,4,0.0,2.0,3.0,4.0,4.0,3.0,1,1,0.0,0.0,35.0,0.0,0
561,4,0.0,7.0,3.0,2.0,3.0,3.0,0,1,0.0,0.0,35.0,0.0,0
562,5,0.0,4.0,1.0,2.0,1.0,3.0,0,1,0.0,0.0,40.0,0.0,0
563,5,0.0,9.0,3.0,2.0,8.0,1.0,0,1,0.0,0.0,40.0,0.0,0
564,4,0.0,7.0,3.0,2.0,1.0,3.0,0,1,0.0,0.0,40.0,0.0,0
565,5,5.0,27.0,0.0,0.0,12.0,0.0,0,1,0.0,0.0,48.0,0.0,0
566,5,7.0,9.0,0.0,2.0,13.0,3.0,0,1,0.0,0.0,25.0,39.0,0
567,5,4.0,5.0,3.0,2.0,12.0,3.0,1,1,0.0,0.0,42.0,0.0,0
568,5,7.0,8.0,1.0,2.0,13.0,1.0,0,1,0.0,0.0,10.0,0.0,0
569,4,0.0,2.0,10.0,2.0,0.0,5.0,1,1,0.0,0.0,45.0,32.0,0
570,4,4.0,11.0,10.0,1.0,5.0,3.0,1,1,0.0,0.0,40.0,24.0,0
571,4,0.0,16.0,3.0,2.0,8.0,3.0,1,1,0.0,0.0,60.0,0.0,0
572,4,1.0,1.0,3.0,0.0,3.0,2.0,1,1,0.0,0.0,55.0,0.0,0
573,4,7.0,8.0,10.0,4.0,13.0,3.0,1,1,0.0,0.0,15.0,0.0,0
574,4,0.0,7.0,3.0,2.0,3.0,3.0,1,1,0.0,0.0,45.0,0.0,0
575,5,0.0,5.0,12.0,0.0,3.0,2.0,0,1,0.0,0.0,40.0,0.0,0
576,4,7.0,14.0,2.0,2.0,13.0,1.0,1,1,0.0,0.0,25.0,0.0,0
577,5,0.0,11.0,4.0,2.0,5.0,4.0,1,1,0.0,0.0,65.0,0.0,0
578,4,0.0,9.0,1.0,2.0,3.0,1.0,1,1,0.0,0.0,30.0,0.0,0
579,5,0.0,8.0,3.0,0.0,2.0,0.0,1,1,0.0,0.0,30.0,0.0,0
580,4,0.0,6.0,3.0,0.0,1.0,2.0,1,1,0.0,0.0,40.0,0.0,0
581,4,0.0,10.0,1.0,2.0,8.0,3.0,1,1,0.0,0.0,27.0,0.0,0
582,5,0.0,19.0,1.0,1.0,0.0,3.0,1,1,0.0,0.0,60.0,0.0,0
583,4,4.0,6.0,3.0,0.0,1.0,2.0,1,1,0.0,0.0,40.0,0.0,0
584,4,0.0,2.0,3.0,0.0,10.0,2.0,0,1,0.0,0.0,40.0,0.0,0
585,5,0.0,7.0,3.0,0.0,3.0,2.0,1,1,4.0,0.0,40.0,0.0,0
586,4,0.0,9.0,3.0,1.0,0.0,3.0,1,1,0.0,0.0,40.0,0.0,0
587,5,0.0,10.0,1.0,2.0,8.0,1.0,1,1,0.0,0.0,20.0,0.0,0
588,4,5.0,5.0,1.0,1.0,8.0,5.0,0,1,0.0,0.0,45.0,0.0,0
589,4,0.0,7.0,12.0,2.0,3.0,3.0,1,1,0.0,17.0,25.0,0.0,0
590,5,0.0,11.0,8.0,0.0,7.0,2.0,0,1,0.0,0.0,40.0,0.0,0
591,5,0.0,2.0,3.0,0.0,1.0,2.0,0,1,0.0,0.0,40.0,0.0,0
592,5,0.0,6.0,5.0,2.0,3.0,1.0,0,1,0.0,0.0,40.0,38.0,0
593,5,7.0,2.0,0.0,0.0,13.0,2.0,0,1,0.0,0.0,8.0,0.0,0
594,4,0.0,2.0,1.0,0.0,1.0,2.0,0,1,0.0,0.0,40.0,0.0,0
595,4,0.0,10.0,1.0,5.0,1.0,4.0,1,1,0.0,0.0,35.0,24.0,0
596,4,0.0,17.0,1.0,3.0,4.0,3.0,1,1,0.0,19.0,45.0,2.0,0
597,5,0.0,19.0,3.0,0.0,1.0,2.0,1,1,0.0,0.0,40.0,0.0,0
598,5,0.0,12.0,1.0,0.0,3.0,2.0,0,1,0.0,0.0,44.0,0.0,0
599,5,0.0,5.0,3.0,1.0,9.0,3.0,1,1,0.0,0.0,25.0,0.0,0
600,5,0.0,20.0,9.0,2.0,3.0,3.0,1,1,0.0,0.0,40.0,0.0,0
601,4,0.0,7.0,3.0,0.0,4.0,0.0,0,1,0.0,0.0,40.0,0.0,0
602,5,0.0,1.0,1.0,0.0,1.0,2.0,0,1,0.0,0.0,40.0,0.0,0
603,5,0.0,9.0,3.0,2.0,1.0,3.0,0,1,0.0,0.0,40.0,0.0,0
604,5,0.0,2.0,6.0,1.0,1.0,5.0,0,1,0.0,0.0,40.0,0.0,0
605,5,0.0,7.0,3.0,1.0,2.0,5.0,0,1,0.0,0.0,40.0,0.0,0
606,5,3.0,13.0,1.0,0.0,8.0,2.0,0,1,0.0,0.0,45.0,0.0,0
607,4,0.0,14.0,3.0,2.0,1.0,1.0,0,1,0.0,0.0,40.0,0.0,0
608,4,2.0,11.0,0.0,2.0,4.0,1.0,0,1,0.0,0.0,40.0,0.0,0
609,4,0.0,7.0,1.0,0.0,4.0,1.0,1,1,0.0,0.0,40.0,0.0,0
610,4,0.0,12.0,0.0,0.0,10.0,2.0,0,1,0.0,0.0,40.0,0.0,0
611,5,5.0,6.0,3.0,5.0,2.0,5.0,0,1,0.0,0.0,40.0,14.0,0
612,4,0.0,10.0,5.0,1.0,5.0,5.0,0,1,0.0,0.0,45.0,0.0,0
613,5,0.0,7.0,3.0,0.0,10.0,2.0,1,1,0.0,0.0,55.0,0.0,0
614,5,0.0,9.0,1.0,2.0,9.0,5.0,1,1,0.0,0.0,45.0,0.0,0
615,5,1.0,12.0,8.0,0.0,1.0,2.0,1,1,0.0,0.0,40.0,0.0,0
616,5,5.0,4.0,6.0,2.0,5.0,3.0,0,1,0.0,0.0,40.0,0.0,0
617,5,0.0,3.0,1.0,0.0,2.0,2.0,1,1,0.0,0.0,40.0,15.0,0
618,4,0.0,1.0,6.0,2.0,10.0,3.0,1,1,0.0,0.0,40.0,0.0,0
619,4,0.0,8.0,3.0,2.0,2.0,1.0,1,1,0.0,0.0,20.0,0.0,0
620,4,0.0,14.0,0.0,2.0,4.0,1.0,0,1,0.0,0.0,50.0,0.0,0
621,4,3.0,6.0,1.0,2.0,4.0,3.0,1,1,0.0,0.0,50.0,0.0,0
622,4,0.0,9.0,2.0,2.0,8.0,4.0,1,1,0.0,0.0,10.0,0.0,0
623,5,0.0,34.0,0.0,1.0,4.0,3.0,1,1,0.0,0.0,55.0,0.0,0
624,4,0.0,2.0,1.0,1.0,4.0,3.0,1,1,0.0,0.0,40.0,0.0,0
625,4,0.0,9.0,3.0,2.0,2.0,1.0,0,1,0.0,0.0,20.0,0.0,0
626,4,0.0,9.0,3.0,2.0,7.0,3.0,0,1,0.0,0.0,40.0,0.0,0
627,5,1.0,16.0,3.0,0.0,9.0,2.0,1,1,0.0,0.0,35.0,0.0,0
628,5,0.0,5.0,14.0,0.0,7.0,2.0,0,1,0.0,0.0,40.0,39.0,0
629,5,0.0,15.0,1.0,0.0,3.0,2.0,0,1,0.0,0.0,60.0,39.0,0
630,4,0.0,7.0,3.0,1.0,2.0,3.0,1,1,0.0,0.0,16.0,0.0,0
631,5,1.0,11.0,1.0,0.0,4.0,2.0,1,1,3.0,0.0,40.0,0.0,0
632,5,0.0,10.0,3.0,2.0,7.0,3.0,1,1,0.0,0.0,42.0,0.0,0
633,5,5.0,15.0,3.0,2.0,4.0,3.0,1,1,0.0,0.0,50.0,0.0,0
634,4,0.0,5.0,0.0,2.0,8.0,3.0,0,1,0.0,0.0,40.0,0.0,0
635,5,0.0,2.0,9.0,0.0,10.0,2.0,0,1,0.0,0.0,40.0,0.0,0
636,4,0.0,6.0,3.0,2.0,1.0,1.0,0,1,0.0,0.0,45.0,0.0,0
637,5,7.0,8.0,3.0,5.0,13.0,3.0,1,1,0.0,0.0,20.0,0.0,0
638,5,0.0,14.0,3.0,0.0,1.0,2.0,0,1,0.0,0.0,52.0,0.0,0
639,4,0.0,10.0,1.0,0.0,8.0,0.0,0,1,0.0,0.0,65.0,0.0,0
640,4,0.0,9.0,12.0,2.0,0.0,1.0,0,1,0.0,0.0,10.0,0.0,0
641,4,0.0,5.0,1.0,2.0,1.0,3.0,0,1,0.0,0.0,40.0,0.0,0
642,5,0.0,8.0,3.0,1.0,4.0,3.0,1,1,0.0,0.0,45.0,0.0,0
643,5,0.0,11.0,0.0,2.0,4.0,3.0,0,1,0.0,0.0,40.0,0.0,0
644,4,0.0,10.0,9.0,2.0,2.0,1.0,0,1,0.0,0.0,35.0,0.0,0
645,4,0.0,4.0,0.0,2.0,3.0,1.0,0,1,0.0,0.0,50.0,0.0,0
646,4,0.0,4.0,0.0,2.0,5.0,1.0,1,1,0.0,0.0,40.0,0.0,0
647,5,0.0,14.0,12.0,0.0,1.0,1.0,1,1,0.0,0.0,40.0,0.0,0
648,4,5.0,5.0,3.0,2.0,2.0,1.0,1,1,0.0,0.0,40.0,0.0,0
649,4,0.0,3.0,0.0,0.0,2.0,2.0,1,1,0.0,0.0,30.0,19.0,0
650,4,4.0,10.0,0.0,1.0,5.0,3.0,0,1,0.0,0.0,50.0,0.0,0
651,5,1.0,11.0,5.0,1.0,4.0,3.0,0,1,0.0,0.0,30.0,0.0,0
652,5,4.0,12.0,10.0,1.0,5.0,5.0,0,1,5.0,0.0,45.0,0.0,0
653,4,4.0,4.0,1.0,2.0,8.0,1.0,0,1,0.0,0.0,40.0,0.0,0
654,4,0.0,1.0,4.0,2.0,5.0,3.0,0,1,0.0,0.0,50.0,0.0,0
655,4,0.0,7.0,12.0,0.0,7.0,2.0,0,1,0.0,0.0,40.0,0.0,0
656,5,7.0,8.0,0.0,0.0,13.0,2.0,1,1,0.0,0.0,3.0,0.0,0
657,5,1.0,6.0,3.0,0.0,3.0,2.0,0,1,0.0,0.0,66.0,0.0,0
658,4,0.0,10.0,1.0,2.0,3.0,1.0,1,1,0.0,0.0,20.0,0.0,0
659,4,0.0,5.0,0.0,2.0,5.0,3.0,1,1,0.0,0.0,40.0,0.0,0
660,4,0.0,5.0,3.0,1.0,4.0,3.0,1,1,0.0,0.0,40.0,0.0,0
661,4,0.0,5.0,10.0,0.0,1.0,2.0,1,1,0.0,0.0,40.0,0.0,0
662,5,0.0,9.0,3.0,4.0,2.0,3.0,1,1,2.0,0.0,40.0,0.0,0
663,4,0.0,8.0,3.0,1.0,8.0,5.0,1,1,0.0,0.0,40.0,0.0,0
664,4,0.0,9.0,3.0,2.0,6.0,1.0,0,1,0.0,0.0,40.0,0.0,0
665,4,0.0,23.0,7.0,1.0,3.0,3.0,0,1,0.0,0.0,40.0,0.0,0
666,4,0.0,5.0,1.0,2.0,5.0,4.0,0,1,0.0,0.0,20.0,10.0,0
667,4,0.0,8.0,3.0,0.0,1.0,2.0,0,1,0.0,0.0,45.0,0.0,0
668,5,0.0,11.0,7.0,2.0,3.0,4.0,0,1,0.0,0.0,32.0,20.0,0
669,4,3.0,2.0,1.0,0.0,8.0,2.0,1,1,0.0,0.0,40.0,0.0,0
670,4,0.0,8.0,1.0,2.0,2.0,1.0,0,1,0.0,0.0,25.0,0.0,0
671,4,2.0,4.0,12.0,4.0,3.0,5.0,1,1,0.0,0.0,40.0,4.0,0
672,5,0.0,6.0,6.0,0.0,1.0,2.0,0,1,0.0,0.0,40.0,25.0,0
673,5,1.0,8.0,1.0,1.0,4.0,3.0,0,1,0.0,0.0,65.0,0.0,0
674,4,0.0,4.0,3.0,0.0,1.0,2.0,0,1,0.0,0.0,40.0,0.0,0
675,5,1.0,11.0,0.0,1.0,3.0,3.0,1,1,0.0,0.0,50.0,0.0,0
676,4,0.0,14.0,1.0,3.0,8.0,4.0,1,1,0.0,0.0,40.0,18.0,0
677,4,4.0,9.0,3.0,0.0,12.0,2.0,0,1,0.0,0.0,56.0,0.0,0
678,4,0.0,8.0,10.0,2.0,5.0,3.0,1,1,0.0,0.0,20.0,0.0,0
679,4,0.0,11.0,3.0,0.0,10.0,2.0,1,1,0.0,0.0,30.0,0.0,0
680,5,0.0,7.0,3.0,2.0,6.0,3.0,1,1,3.0,0.0,50.0,0.0,0
681,5,0.0,15.0,11.0,0.0,12.0,4.0,1,1,0.0,0.0,40.0,20.0,0
682,5,0.0,17.0,9.0,5.0,6.0,5.0,0,1,0.0,0.0,35.0,20.0,0
683,4,0.0,4.0,1.0,2.0,8.0,1.0,0,1,2.0,0.0,20.0,0.0,0
684,4,0.0,7.0,12.0,0.0,1.0,2.0,0,1,0.0,0.0,40.0,0.0,0
685,4,0.0,34.0,3.0,0.0,1.0,2.0,0,1,0.0,0.0,40.0,0.0,0
686,5,4.0,11.0,0.0,2.0,5.0,3.0,0,1,0.0,0.0,50.0,0.0,0
687,5,0.0,17.0,1.0,0.0,3.0,2.0,0,1,3.0,0.0,40.0,0.0,0
688,4,0.0,10.0,3.0,2.0,2.0,1.0,1,1,0.0,0.0,40.0,0.0,0
689,5,0.0,9.0,0.0,2.0,7.0,1.0,0,1,0.0,0.0,50.0,0.0,0
690,5,4.0,9.0,1.0,2.0,12.0,5.0,1,1,1.0,0.0,40.0,0.0,0
691,5,0.0,5.0,1.0,0.0,1.0,2.0,1,1,0.0,0.0,49.0,0.0,0
692,4,0.0,4.0,1.0,0.0,7.0,2.0,1,1,0.0,16.0,40.0,0.0,0
693,5,7.0,8.0,1.0,2.0,13.0,1.0,0,1,0.0,0.0,40.0,0.0,0
694,5,0.0,20.0,3.0,0.0,8.0,0.0,1,1,0.0,18.0,42.0,0.0,0
695,4,0.0,10.0,9.0,2.0,2.0,1.0,0,1,0.0,0.0,16.0,0.0,0
696,4,0.0,1.0,6.0,0.0,1.0,2.0,0,1,0.0,0.0,40.0,0.0,0
697,5,0.0,2.0,1.0,2.0,6.0,3.0,1,1,0.0,0.0,45.0,0.0,0
698,4,1.0,4.0,3.0,0.0,3.0,2.0,1,1,0.0,0.0,60.0,0.0,0
699,4,7.0,6.0,1.0,2.0,13.0,1.0,1,1,0.0,0.0,40.0,0.0,0
700,5,0.0,3.0,8.0,4.0,2.0,3.0,0,1,0.0,0.0,41.0,0.0,0
701,4,0.0,12.0,0.0,0.0,1.0,2.0,0,1,0.0,0.0,50.0,0.0,0
702,4,0.0,8.0,1.0,2.0,2.0,1.0,0,1,0.0,0.0,35.0,16.0,0
703,5,5.0,5.0,1.0,3.0,4.0,1.0,0,1,0.0,0.0,40.0,0.0,0
704,4,0.0,8.0,3.0,0.0,1.0,2.0,0,1,0.0,0.0,48.0,0.0,0
705,4,0.0,12.0,12.0,2.0,1.0,3.0,1,1,0.0,0.0,40.0,0.0,0
706,5,4.0,10.0,3.0,4.0,2.0,5.0,1,1,0.0,0.0,30.0,0.0,0
707,4,0.0,7.0,3.0,0.0,7.0,2.0,0,1,0.0,0.0,40.0,0.0,0
708,5,0.0,5.0,1.0,2.0,10.0,3.0,1,1,0.0,0.0,32.0,0.0,0
709,4,4.0,16.0,3.0,0.0,1.0,2.0,0,1,0.0,0.0,40.0,0.0,0
710,5,0.0,8.0,0.0,2.0,6.0,5.0,1,1,0.0,0.0,40.0,0.0,0
711,5,0.0,5.0,3.0,2.0,2.0,1.0,0,1,0.0,0.0,50.0,0.0,0
712,4,0.0,8.0,0.0,2.0,3.0,3.0,0,1,0.0,0.0,40.0,0.0,0
713,4,0.0,12.0,4.0,0.0,5.0,2.0,1,1,0.0,0.0,20.0,7.0,0
714,5,5.0,6.0,3.0,3.0,8.0,5.0,0,1,0.0,0.0,39.0,0.0,0
715,4,0.0,20.0,12.0,1.0,7.0,3.0,0,1,0.0,0.0,40.0,0.0,0
716,4,0.0,13.0,0.0,1.0,4.0,5.0,1,1,0.0,0.0,40.0,0.0,0
717,5,1.0,14.0,6.0,1.0,3.0,3.0,1,1,0.0,0.0,60.0,0.0,0
718,4,7.0,12.0,1.0,2.0,13.0,1.0,1,1,0.0,0.0,40.0,11.0,0
719,5,0.0,16.0,0.0,2.0,8.0,3.0,1,1,0.0,0.0,40.0,0.0,0
720,5,0.0,6.0,3.0,1.0,6.0,5.0,1,1,0.0,0.0,48.0,0.0,0
721,4,0.0,14.0,3.0,2.0,2.0,1.0,1,1,0.0,0.0,27.0,0.0,0
722,4,0.0,10.0,3.0,1.0,8.0,3.0,0,1,0.0,0.0,40.0,5.0,0
723,5,7.0,6.0,12.0,2.0,13.0,3.0,0,1,0.0,0.0,4.0,0.0,0
724,5,0.0,4.0,8.0,0.0,2.0,2.0,0,1,0.0,0.0,40.0,10.0,0
725,5,0.0,16.0,1.0,0.0,1.0,2.0,0,1,0.0,0.0,40.0,0.0,0
726,5,0.0,2.0,0.0,2.0,4.0,1.0,1,1,0.0,0.0,50.0,0.0,0
727,5,0.0,11.0,3.0,0.0,2.0,2.0,0,1,0.0,0.0,60.0,0.0,0
728,4,0.0,12.0,14.0,2.0,2.0,1.0,1,1,0.0,0.0,40.0,20.0,0
729,5,0.0,9.0,3.0,2.0,3.0,3.0,0,1,0.0,18.0,50.0,0.0,0
730,5,0.0,13.0,3.0,0.0,6.0,0.0,1,1,0.0,0.0,40.0,0.0,0
731,4,0.0,6.0,6.0,1.0,3.0,5.0,0,1,0.0,0.0,40.0,0.0,0
732,4,0.0,15.0,1.0,0.0,10.0,2.0,0,1,0.0,0.0,40.0,0.0,0
733,4,1.0,1.0,3.0,0.0,2.0,2.0,0,1,0.0,0.0,60.0,0.0,0
734,5,4.0,10.0,1.0,2.0,8.0,1.0,1,1,0.0,0.0,20.0,0.0,0
735,4,0.0,3.0,0.0,4.0,2.0,1.0,1,1,0.0,0.0,40.0,15.0,0
736,4,0.0,5.0,0.0,0.0,1.0,2.0,0,1,0.0,0.0,40.0,0.0,0
737,4,0.0,5.0,1.0,1.0,1.0,3.0,1,1,0.0,0.0,48.0,0.0,0
738,5,2.0,8.0,3.0,0.0,3.0,2.0,1,1,0.0,0.0,48.0,0.0,0
739,5,7.0,9.0,8.0,0.0,13.0,2.0,0,1,0.0,0.0,24.0,0.0,0
740,5,0.0,5.0,3.0,1.0,2.0,3.0,1,1,0.0,0.0,40.0,0.0,0
741,4,0.0,14.0,0.0,2.0,4.0,3.0,0,1,0.0,0.0,35.0,10.0,0
742,4,0.0,1.0,0.0,0.0,2.0,2.0,1,1,3.0,0.0,70.0,0.0,0
743,5,1.0,10.0,1.0,2.0,9.0,1.0,0,1,0.0,0.0,30.0,0.0,0
744,5,0.0,7.0,3.0,0.0,1.0,2.0,0,1,0.0,0.0,40.0,0.0,0
745,4,4.0,12.0,2.0,0.0,1.0,2.0,0,1,0.0,0.0,40.0,0.0,0
746,4,5.0,1.0,1.0,0.0,8.0,2.0,1,1,0.0,0.0,40.0,0.0,0
747,5,1.0,5.0,3.0,0.0,3.0,2.0,1,1,0.0,21.0,20.0,0.0,0
748,4,0.0,6.0,0.0,4.0,2.0,3.0,0,1,0.0,0.0,40.0,0.0,0
749,5,0.0,7.0,3.0,0.0,3.0,2.0,1,1,2.0,0.0,40.0,0.0,0
750,5,0.0,11.0,1.0,4.0,4.0,3.0,1,1,0.0,0.0,12.0,0.0,0
751,4,0.0,16.0,0.0,2.0,8.0,4.0,0,1,0.0,0.0,40.0,0.0,0
752,5,5.0,10.0,3.0,2.0,2.0,3.0,0,1,0.0,0.0,40.0,0.0,0
753,4,0.0,4.0,10.0,5.0,4.0,3.0,0,1,0.0,0.0,50.0,0.0,0
754,4,0.0,16.0,2.0,3.0,2.0,5.0,1,1,0.0,0.0,30.0,0.0,0
755,4,1.0,8.0,3.0,0.0,3.0,2.0,1,1,0.0,0.0,40.0,0.0,0
756,5,0.0,11.0,4.0,2.0,5.0,3.0,0,1,0.0,0.0,30.0,0.0,0
757,4,7.0,3.0,1.0,2.0,13.0,1.0,1,1,0.0,0.0,35.0,0.0,0
758,5,0.0,10.0,12.0,0.0,1.0,2.0,0,1,0.0,0.0,50.0,0.0,0
759,4,0.0,4.0,0.0,2.0,8.0,3.0,1,1,0.0,0.0,50.0,0.0,0
760,4,0.0,8.0,1.0,1.0,7.0,3.0,1,1,0.0,0.0,50.0,0.0,0
761,5,5.0,21.0,1.0,0.0,5.0,0.0,1,1,0.0,0.0,40.0,0.0,0
762,4,7.0,15.0,2.0,2.0,13.0,1.0,1,1,0.0,0.0,40.0,0.0,0
763,5,0.0,9.0,1.0,2.0,8.0,3.0,1,1,0.0,0.0,40.0,0.0,0
764,4,4.0,8.0,0.0,1.0,5.0,5.0,0,1,0.0,0.0,35.0,0.0,0
765,4,7.0,8.0,1.0,2.0,13.0,5.0,0,1,0.0,0.0,40.0,0.0,0
766,5,0.0,6.0,0.0,0.0,8.0,2.0,0,1,0.0,0.0,40.0,0.0,0
767,4,0.0,5.0,0.0,2.0,4.0,3.0,1,1,0.0,16.0,50.0,0.0,0
768,4,1.0,5.0,0.0,0.0,9.0,2.0,1,1,0.0,0.0,20.0,0.0,0
769,4,0.0,28.0,1.0,2.0,2.0,1.0,0,1,2.0,0.0,80.0,0.0,0
770,4,0.0,1.0,3.0,0.0,2.0,2.0,1,1,0.0,0.0,40.0,0.0,0
771,4,0.0,3.0,0.0,2.0,8.0,1.0,1,1,0.0,0.0,30.0,0.0,0
772,4,0.0,16.0,1.0,2.0,4.0,3.0,1,1,0.0,0.0,40.0,0.0,0
773,4,7.0,6.0,1.0,2.0,13.0,1.0,0,1,0.0,0.0,40.0,0.0,0
774,4,2.0,1.0,6.0,1.0,4.0,3.0,1,1,0.0,0.0,60.0,0.0,0
775,4,0.0,6.0,0.0,2.0,5.0,1.0,0,1,0.0,0.0,50.0,0.0,0
776,5,0.0,8.0,3.0,1.0,8.0,4.0,0,1,0.0,0.0,40.0,0.0,0
777,4,3.0,15.0,1.0,0.0,8.0,2.0,0,1,0.0,0.0,40.0,0.0,0
778,4,4.0,7.0,0.0,2.0,0.0,3.0,1,1,0.0,0.0,42.0,0.0,0
779,5,0.0,4.0,1.0,0.0,10.0,2.0,1,1,0.0,0.0,40.0,0.0,0
780,4,0.0,7.0,1.0,2.0,5.0,3.0,1,1,0.0,0.0,45.0,0.0,0
781,5,0.0,4.0,3.0,0.0,10.0,2.0,0,1,0.0,0.0,44.0,0.0,0
782,4,7.0,8.0,8.0,4.0,13.0,3.0,0,1,0.0,0.0,4.0,0.0,0
783,4,0.0,6.0,1.0,0.0,1.0,2.0,0,1,0.0,0.0,60.0,0.0,0
784,4,7.0,15.0,2.0,1.0,13.0,1.0,1,1,0.0,0.0,53.0,0.0,0
785,4,0.0,17.0,3.0,2.0,1.0,3.0,0,1,0.0,0.0,40.0,0.0,0
786,5,4.0,8.0,12.0,3.0,2.0,3.0,0,1,0.0,0.0,90.0,0.0,0
787,5,7.0,7.0,3.0,2.0,13.0,1.0,0,1,0.0,0.0,60.0,0.0,0
788,4,4.0,5.0,0.0,1.0,5.0,3.0,0,1,0.0,0.0,40.0,0.0,0
789,5,0.0,12.0,3.0,5.0,2.0,3.0,1,1,0.0,0.0,80.0,16.0,0
790,4,1.0,17.0,8.0,0.0,9.0,2.0,1,1,4.0,0.0,40.0,12.0,0
791,4,0.0,22.0,3.0,2.0,8.0,5.0,0,1,0.0,0.0,41.0,0.0,0
792,5,0.0,9.0,3.0,3.0,2.0,5.0,1,1,0.0,0.0,47.0,0.0,0
793,4,0.0,10.0,3.0,2.0,8.0,1.0,1,1,0.0,0.0,37.0,0.0,0
794,5,0.0,9.0,3.0,2.0,7.0,3.0,1,1,0.0,0.0,40.0,0.0,0
795,4,0.0,9.0,3.0,1.0,8.0,5.0,1,1,0.0,0.0,40.0,0.0,0
796,5,7.0,1.0,3.0,0.0,13.0,2.0,0,1,2.0,0.0,40.0,0.0,0
797,5,0.0,18.0,8.0,2.0,9.0,5.0,1,1,0.0,0.0,20.0,0.0,0
798,5,1.0,5.0,3.0,0.0,9.0,2.0,1,1,0.0,0.0,65.0,0.0,0
799,5,0.0,13.0,3.0,1.0,1.0,5.0,0,1,0.0,0.0,40.0,0.0,0
800,4,0.0,5.0,3.0,0.0,9.0,2.0,0,1,3.0,0.0,45.0,0.0,0
801,4,0.0,13.0,14.0,0.0,2.0,2.0,0,1,0.0,0.0,40.0,18.0,0
802,5,5.0,1.0,1.0,2.0,2.0,1.0,0,1,0.0,0.0,40.0,0.0,0
803,4,0.0,4.0,0.0,1.0,4.0,5.0,0,1,0.0,0.0,40.0,0.0,0
804,5,0.0,11.0,1.0,0.0,5.0,2.0,0,1,3.0,0.0,50.0,0.0,0
805,5,0.0,8.0,3.0,0.0,3.0,2.0,1,1,0.0,0.0,36.0,0.0,0
806,5,4.0,10.0,8.0,0.0,12.0,2.0,1,1,2.0,0.0,40.0,0.0,0
807,4,0.0,2.0,12.0,4.0,2.0,3.0,0,1,0.0,19.0,40.0,0.0,0
808,5,1.0,20.0,3.0,0.0,4.0,2.0,0,1,0.0,0.0,40.0,17.0,0
809,4,4.0,9.0,1.0,0.0,12.0,2.0,0,1,0.0,0.0,57.0,0.0,0
810,5,0.0,8.0,4.0,2.0,5.0,3.0,0,1,0.0,0.0,45.0,0.0,0
811,5,7.0,7.0,10.0,0.0,13.0,2.0,1,1,0.0,0.0,30.0,0.0,0
812,5,3.0,1.0,1.0,1.0,10.0,3.0,0,1,0.0,0.0,40.0,0.0,0
813,4,0.0,18.0,3.0,2.0,3.0,5.0,1,1,0.0,0.0,35.0,0.0,0
814,4,0.0,3.0,3.0,1.0,3.0,3.0,0,1,0.0,0.0,60.0,0.0,0
815,5,1.0,12.0,12.0,1.0,1.0,3.0,1,1,0.0,0.0,40.0,0.0,0
816,4,0.0,5.0,8.0,2.0,2.0,1.0,1,1,0.0,0.0,52.0,0.0,0
817,4,0.0,13.0,3.0,0.0,1.0,2.0,1,1,0.0,0.0,40.0,18.0,0
818,4,0.0,8.0,2.0,0.0,6.0,0.0,0,1,0.0,0.0,25.0,0.0,0
819,4,1.0,10.0,1.0,0.0,1.0,2.0,1,1,0.0,0.0,35.0,0.0,0
820,5,0.0,14.0,3.0,2.0,7.0,3.0,1,1,0.0,0.0,40.0,0.0,0
821,5,0.0,16.0,1.0,0.0,2.0,0.0,1,1,0.0,0.0,20.0,2.0,0
822,4,0.0,5.0,1.0,2.0,8.0,3.0,0,1,0.0,0.0,35.0,0.0,0
823,4,0.0,18.0,0.0,4.0,4.0,5.0,0,1,0.0,0.0,20.0,0.0,0
824,5,0.0,5.0,8.0,2.0,10.0,5.0,1,1,0.0,0.0,25.0,31.0,0
825,5,5.0,4.0,0.0,2.0,4.0,3.0,1,1,0.0,0.0,50.0,0.0,0
826,5,7.0,7.0,3.0,1.0,13.0,3.0,1,1,0.0,0.0,40.0,0.0,0
827,4,2.0,7.0,1.0,0.0,3.0,2.0,0,1,0.0,0.0,30.0,0.0,0
828,5,0.0,15.0,8.0,0.0,1.0,2.0,1,1,0.0,0.0,40.0,0.0,0
829,4,7.0,8.0,2.0,2.0,13.0,5.0,0,1,0.0,0.0,40.0,36.0,0
830,4,4.0,6.0,10.0,2.0,8.0,3.0,1,1,0.0,0.0,40.0,0.0,0
831,5,4.0,7.0,1.0,0.0,12.0,2.0,0,1,3.0,0.0,40.0,0.0,0
832,4,0.0,22.0,10.0,0.0,3.0,2.0,0,1,0.0,0.0,40.0,0.0,0
833,5,1.0,17.0,1.0,0.0,4.0,2.0,1,1,0.0,0.0,35.0,0.0,0
834,4,0.0,9.0,0.0,0.0,3.0,2.0,0,1,0.0,0.0,40.0,0.0,0
835,5,0.0,14.0,1.0,2.0,1.0,1.0,0,1,0.0,0.0,40.0,0.0,0
